"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7462","should navigate to the homepage and click the label","chromium","Wed May 13 14:45:39 UTC 2026","passed","Wed May 13 14:45:47 UTC 2026","Homepage","Authencity.spec.ts","",""
